City,Date,hail,thunder,tornado,meantempm,meantempi,meandewptm,meandewpti,meanpressurem,meanpressurei,meanwindspdm,meanwindspdi,meanwdire,meanwdird,meanvism,meanvisi,humidity,fog,maxtempm,maxtempi,mintempm,mintempi,maxhumidity,minhumidity,maxdewptm,maxdewpti,mindewptm,mindewpti,rain,maxpressurem,maxpressurei,minpressurem,minpressurei,maxwspdm,maxwspdi,minwspdm,minwspdi,maxvism,maxvisi,snow,minvism,minvisi,gdegreedays,heatingdegreedays,coolingdegreedays,precipm,precipi
EDFE,6/14/2017,0,0,0,20,68,10,51,1018,30.06,11,7,NNE,30,10,6.2,56,1,27,80,14,57,77,36,12,54,10,50,0,1020,30.12,1015,29.98,18,12,6,4,10,6.2,0,10,6.2,18,0,4,0,0
EDFE,6/15/2017,0,1,0,23,73,13,55,1014.79,29.97,9,6,ESE,107,10,6.2,55,0,31,87,15,59,83,29,17,63,11,52,0,1016,30.01,1012,29.89,18,12,7,5,10,6.2,0,10,6.2,23,0,8,0,0
EDFE,6/16/2017,0,0,0,20,66,10,50,1019.27,30.1,14,9,WNW,291,10,6.2,53,0,23,73,15,59,88,38,17,63,7,45,0,1024,30.24,1014,29.95,32,20,4,2,10,6.2,0,10,6.2,16,0,2,0,0
EDFE,6/17/2017,0,0,0,16,61,10,51,1025.46,30.28,11,7,WNW,293,10,6.2,64,0,21,69,12,53,77,52,14,57,8,46,0,1026,30.3,1025,30.27,17,10,4,2,10,6.2,0,10,6.2,11,4,0,0,0
EDFE,6/18/2017,0,0,0,22,71,13,55,1024.04,30.24,9,5,ENE,72,10,6.2,58,0,27,80,17,62,82,37,14,57,11,52,1,1026,30.3,1022,30.18,20,13,2,1,10,6.2,0,10,6.2,21,0,6,0,0
EDFE,6/19/2017,0,0,0,24,74,12,53,1019.87,30.12,10,6,East,79,10,6.2,49,0,31,87,16,60,77,29,14,57,9,48,0,1022,30.18,1017,30.04,20,13,6,4,10,6.2,0,10,6.2,24,0,8,0,0
EDFE,6/20/2017,0,0,0,24,76,13,56,1015.5,29.99,8,5,NE,36,10,6.2,49,0,34,93,15,59,82,24,17,63,11,52,0,1017,30.04,1014,29.95,32,20,2,1,10,6.2,0,10,6.2,26,0,11,0,0
EDFE,6/21/2017,0,0,0,26,79,15,59,1015.52,30,17,11,NNE,29,10,6.2,50,0,32,89,21,69,68,31,16,61,13,55,0,1017,30.04,1014,29.95,28,17,4,2,10,6.2,0,10,6.2,29,0,14,0,0
EDFE,6/22/2017,0,1,0,26,78,16,62,1012.35,29.9,9,6,SSW,202,10,6.2,59,0,35,95,17,62,83,34,19,66,14,57,1,1015,29.98,1009,29.8,30,18,4,2,10,6.2,0,10,6.2,28,0,14,0,0
EDFE,6/23/2017,0,0,0,24,76,13,55,1014.71,29.97,14,9,West,263,10,6.2,52,0,29,84,20,68,78,30,19,66,10,50,0,1017,30.04,1011,29.86,26,16,4,2,10,6.2,0,10,6.2,26,0,11,0,0
EDFE,6/24/2017,0,0,0,20,68,10,50,1016.04,30.01,14,9,SW,232,10,6.2,53,0,27,80,14,57,82,30,12,54,8,46,0,1018,30.06,1014,29.95,30,18,4,2,10,6.2,0,10,6.2,18,0,4,0,0
EDFE,6/25/2017,0,0,0,19,66,12,53,1013,29.92,13,8,SW,226,10,6.2,58,0,25,77,13,55,82,41,13,55,10,50,0,1014,29.95,1012,29.89,32,20,4,2,10,6.2,0,10,6.2,16,0,1,0,0
EDFE,6/26/2017,0,0,0,22,72,13,55,1012,29.89,12,7,West,267,10,6.2,55,0,28,82,17,62,77,37,14,57,12,54,0,1013,29.92,1010,29.83,28,17,4,2,10,6.2,0,10,6.2,22,0,7,0,0
EDFE,6/27/2017,0,0,0,23,73,15,58,1007.83,29.77,14,9,NE,53,10,6.2,62,0,27,80,19,66,69,48,17,63,13,55,1,1011,29.86,1003,29.62,20,13,11,7,10,6.2,0,10,6.2,23,0,8,0,0
EDFE,6/28/2017,0,0,0,22,70,16,60,998.77,29.5,13,8,SSW,200,10,6.2,72,0,25,77,17,62,94,47,18,64,13,55,1,1003,29.62,996,29.42,32,20,4,2,10,6.2,0,10,6.2,20,0,6,0,0
EDFE,6/29/2017,0,1,0,20,68,14,58,998.1,29.48,10,6,SSW,213,10,6.2,82,0,25,77,15,59,100,44,16,61,11,52,1,1002,29.59,995,29.39,33,21,2,1,10,6.2,0,10,6.2,18,0,3,0,0
EDFE,6/30/2017,0,0,0,19,66,11,51,1005.38,29.69,18,11,SW,220,10,6.2,63,0,23,73,15,59,82,41,12,54,9,48,1,1007,29.74,1003,29.62,32,20,7,5,10,6.2,0,10,6.2,16,0,1,0,0
EDFE,7/1/2017,0,0,0,18,63,13,56,1010.19,29.84,16,10,SSW,210,9.7,6,81,0,19,66,16,60,94,63,15,59,10,50,1,1015,29.98,1007,29.74,30,18,7,5,10,6.2,0,4.5,2.8,13,2,0,0,0
EDFE,7/2/2017,0,0,0,18,64,13,55,1018.46,30.08,11,7,WSW,244,10,6.2,75,0,21,69,15,59,94,49,15,59,10,50,1,1022,30.18,1015,29.98,26,16,4,2,10,6.2,0,10,6.2,14,1,0,0,0
EDFE,7/3/2017,0,0,0,18,64,11,51,1021.31,30.16,9,6,SW,235,10,6.2,64,1,26,78,11,51,100,34,13,55,9,48,0,1023,30.21,1019,30.09,26,16,2,1,10,6.2,0,10,6.2,14,0,0,0,0
EDFE,7/4/2017,0,0,0,20,68,11,52,1019.56,30.11,7,4,WSW,240,10,6.2,56,0,27,80,13,55,88,34,13,55,10,50,0,1021,30.15,1018,30.06,15,9,2,1,10,6.2,0,10,6.2,18,0,2,0,0
EDFE,7/5/2017,0,0,0,22,72,13,55,1016.88,30.03,8,5,North,360,10,6.2,52,0,31,87,14,57,88,29,14,57,11,52,0,1018,30.06,1015,29.98,17,10,2,1,10,6.2,0,10,6.2,22,0,7,0,0
EDFE,7/6/2017,1,1,0,25,76,16,60,1016.8,30.03,11,7,NNE,27,9.3,5.8,65,0,33,91,17,62,94,29,19,66,13,55,1,1018,30.06,1015,29.98,41,25,4,2,10,6.2,0,1,0.6,26,0,12,0,0
EDFE,7/7/2017,0,1,0,25,76,17,62,1015.5,29.99,15,9,WSW,243,9.7,6,70,0,33,91,17,62,100,28,19,66,12,54,1,1019,30.09,1013,29.92,43,26,4,2,10,6.2,0,6,3.7,26,0,12,0,0
EDFE,7/8/2017,0,0,0,24,74,14,58,1015.1,29.98,7,5,WNW,283,10,6.2,57,1,31,87,16,60,94,29,16,61,11,52,0,1016,30.01,1013,29.92,22,14,2,1,10,6.2,0,10,6.2,24,0,8,0,0
EDFE,7/9/2017,0,1,0,24,74,15,59,1011.62,29.88,8,5,North,355,9.5,5.9,59,0,31,87,16,60,100,35,20,68,14,57,1,1014,29.95,1008,29.77,32,20,2,1,10,6.2,0,4.5,2.8,24,0,8,0,0
EDFE,7/10/2017,0,1,0,22,72,18,64,1008.45,29.78,11,7,SW,234,10,6.2,82,0,26,78,19,66,100,51,19,66,15,59,1,1010,29.83,1007,29.74,26,16,2,1,10,6.2,0,10,6.2,22,0,7,0,0
EDFE,7/11/2017,0,1,0,21,70,14,57,1012.24,29.9,13,8,SW,217,10,6.2,68,0,25,77,17,62,88,41,16,61,11,52,1,1014,29.95,1010,29.83,44,28,6,4,10,6.2,0,10,6.2,20,0,4,0,0
EDFE,7/12/2017,0,1,0,18,64,15,59,1011.32,29.87,13,8,WSW,237,8.3,5.1,87,1,21,69,14,57,100,68,17,63,11,52,1,1020,30.12,1009,29.8,32,20,4,2,10,6.2,0,2,1.2,14,1,0,0,0
EDFE,7/13/2017,0,0,0,16,60,8,47,1021.1,30.15,8,5,NNE,19,10,6.2,63,1,22,71,9,48,100,38,11,52,6,43,0,1024,30.24,1018,30.06,15,9,4,2,10,6.2,0,10,6.2,10,6,0,0,0
EDFE,7/14/2017,0,0,0,18,64,10,50,1016.53,30.02,10,6,WNW,288,10,6.2,65,0,24,75,12,53,94,36,13,55,7,45,1,1019,30.09,1015,29.98,35,22,2,1,10,6.2,0,10,6.2,14,1,0,0,0
EDFE,7/15/2017,0,0,0,16,60,10,49,1022.1,30.18,10,6,West,263,10,6.2,67,1,21,69,10,50,94,43,11,52,8,46,0,1024,30.24,1019,30.09,20,13,4,2,10,6.2,0,10,6.2,10,6,0,0,0
EDFE,7/16/2017,0,0,0,19,66,13,56,1023.33,30.22,6,4,SW,226,10,6.2,70,0,24,75,14,57,88,53,16,61,10,50,0,1024,30.24,1022,30.18,18,12,0,0,10,6.2,0,10,6.2,16,0,1,0,0
EDFE,7/17/2017,0,0,0,22,71,16,61,1020.94,30.15,7,4,NNW,331,10,6.2,70,1,27,80,17,62,94,51,17,63,15,59,0,1022,30.18,1020,30.12,18,12,2,1,10,6.2,0,10,6.2,21,0,6,0,0
EDFE,7/18/2017,0,0,0,24,75,15,60,1017.52,30.05,14,9,NE,48,,,61,0,30,86,18,64,83,40,17,63,13,55,0,1021,30.15,1014,29.95,20,13,9,6,,,0,,,25,0,10,0,0
EDFE,7/19/2017,0,1,0,28,81,16,61,1011.4,29.87,13,8,NE,55,10,6.2,56,0,34,93,21,69,78,34,17,63,15,59,0,1014,29.95,1009,29.8,32,20,2,1,10,6.2,0,10,6.2,31,0,16,0,0
EDFE,7/20/2017,0,1,0,22,72,18,64,1010.72,29.85,11,7,SSW,207,10,6.2,80,0,25,77,17,62,94,50,19,66,13,55,1,1013,29.92,1009,29.8,26,16,2,1,10,6.2,0,10,6.2,22,0,6,0,0
EDFE,7/21/2017,0,1,0,22,70,13,56,1012.83,29.91,8,5,East,95,10,6.2,59,0,29,84,14,57,94,37,15,59,11,52,0,1015,29.98,1009,29.8,18,12,2,1,10,6.2,0,10,6.2,20,0,6,0,0
EDFE,7/22/2017,0,1,0,22,71,18,64,1012.39,29.9,12,7,SSE,148,9.9,6.1,81,0,26,78,18,64,100,57,19,66,15,59,1,1014,29.95,1011,29.86,28,17,4,2,10,6.2,0,8,5,21,0,6,0,0
EDFE,7/23/2017,0,1,0,20,66,12,54,1014.43,29.96,16,10,SW,217,9.9,6.1,65,0,22,71,17,62,94,43,18,64,8,46,1,1016,30.01,1011,29.86,37,23,6,4,10,6.2,0,7,4.3,16,0,2,0,0
EDFE,7/24/2017,0,1,0,16,62,13,55,1008.63,29.79,11,7,WNW,283,8.1,5,83,0,19,66,14,57,100,60,14,57,11,52,1,1014,29.95,1007,29.74,24,15,2,1,10,6.2,0,2.5,1.6,12,4,0,0,0
EDFE,7/25/2017,0,0,0,15,58,13,55,1007.83,29.76,13,8,WSW,239,10,6.2,89,0,16,60,14,57,94,82,14,57,11,52,1,1010,29.83,1005,29.68,26,16,6,4,10,6.2,0,10,6.2,8,6,0,0,0
EDFE,7/26/2017,0,0,0,19,66,13,55,1008.2,29.78,16,10,West,273,10,6.2,74,0,23,73,15,59,94,47,14,57,11,52,1,1010,29.83,1005,29.68,32,20,6,4,10,6.2,0,10,6.2,16,0,1,0,0
EDFE,7/27/2017,0,0,0,19,66,15,60,1008.7,29.79,11,7,SSW,205,9.1,5.7,84,0,24,75,14,57,100,65,18,64,12,54,1,1010,29.83,1007,29.74,28,17,2,1,10,6.2,0,4,2.5,16,0,1,0,0
EDFE,7/28/2017,0,0,0,18,65,12,54,1012.86,29.92,15,9,SW,224,10,6.2,68,1,23,73,14,57,94,44,15,59,10,50,1,1015,29.98,1008,29.77,32,20,7,5,10,6.2,0,10,6.2,15,0,0,0,0
EDFE,7/29/2017,0,0,0,22,71,15,59,1014,29.95,10,6,SSW,202,10,6.2,66,0,28,82,16,60,88,47,17,63,13,55,0,1015,29.98,1012,29.89,28,17,2,1,10,6.2,0,10,6.2,21,0,6,0,0
EDFE,7/30/2017,0,0,0,22,72,16,61,1010.75,29.85,12,7,SSW,207,10,6.2,68,0,28,82,17,62,94,51,18,64,15,59,0,1012,29.89,1009,29.8,37,23,2,1,10,6.2,0,10,6.2,22,0,7,0,0
EDFE,7/31/2017,0,0,0,22,71,17,63,1013.81,29.94,8,5,SSW,193,10,6.2,75,0,27,80,17,62,94,51,19,66,16,61,1,1015,29.98,1013,29.92,20,13,2,1,10,6.2,0,10,6.2,21,0,6,0,0
EDFE,8/1/2017,0,1,0,22,70,18,64,1015.25,29.99,14,8,WNW,295,9.7,6,81,1,25,77,18,64,94,61,19,66,17,63,1,1018,30.06,1012,29.89,37,23,2,1,10,6.2,0,4,2.5,20,0,6,0,0
EDFE,8/2/2017,0,0,0,23,73,17,62,1017.46,30.05,8,5,SSW,212,10,6.2,72,1,28,82,18,64,100,45,19,66,14,57,0,1019,30.09,1016,30.01,17,10,2,1,10,6.2,0,10,6.2,23,0,8,0,0
EDFE,8/3/2017,0,0,0,24,74,17,63,1012.84,29.92,11,7,SW,221,10,6.2,74,0,29,84,18,64,94,42,21,70,14,57,1,1015,29.98,1012,29.89,37,23,2,1,10,6.2,0,10,6.2,24,0,9,0,0
EDFE,8/4/2017,0,0,0,21,70,14,56,1013.72,29.94,13,8,SW,233,10,6.2,62,0,25,77,17,62,94,41,16,61,11,52,1,1016,30.01,1012,29.89,32,20,4,2,10,6.2,0,10,6.2,20,0,4,0,0
EDFE,8/5/2017,0,1,0,20,67,15,59,1014.51,29.96,11,7,SW,229,9.6,6,71,0,24,75,15,59,94,50,19,66,11,52,1,1019,30.09,1013,29.92,32,20,2,1,10,6.2,0,2,1.2,17,0,2,0,0
EDFE,8/6/2017,0,0,0,18,63,10,50,1021.73,30.17,9,6,NW,312,10,6.2,61,1,24,75,11,51,100,36,13,55,7,45,0,1023,30.21,1019,30.09,17,10,4,2,10,6.2,0,10,6.2,13,2,0,0,0
EDFE,8/7/2017,0,0,0,20,66,10,49,1018.6,30.08,10,6,ENE,66,10,6.2,56,0,27,80,12,53,82,30,12,54,7,45,0,1023,30.21,1014,29.95,18,12,6,4,10,6.2,0,10,6.2,16,0,2,0,0
EDFE,8/8/2017,0,0,0,20,67,13,56,1011.16,29.86,11,7,South,174,10,6.2,67,0,24,75,15,59,78,57,17,63,11,52,1,1014,29.95,1010,29.83,30,18,4,2,10,6.2,0,10,6.2,17,0,2,0,0
EDFE,8/9/2017,0,0,0,19,66,12,53,1016.06,30.01,10,6,SSW,196,10,6.2,66,0,25,77,13,55,94,39,15,59,10,50,1,1018,30.06,1013,29.92,18,12,4,2,10,6.2,0,10,6.2,16,0,1,0,0
EDFE,8/10/2017,0,0,0,16,60,14,58,1018.69,30.08,9,5,WNW,284,9.2,5.7,92,1,17,62,15,59,100,88,15,59,13,55,1,1020,30.12,1018,30.06,17,10,2,1,10,6.2,0,4.5,2.8,10,4,0,0,0
EDFE,8/11/2017,0,0,0,15,58,13,56,1016.21,30.02,10,6,WSW,258,8.7,5.4,93,0,16,60,14,57,100,88,15,59,13,55,1,1018,30.06,1015,29.98,18,12,6,4,10,6.2,0,2,1.2,8,6,0,0,0
EDFE,8/12/2017,0,0,0,15,58,13,56,1017.5,30.05,14,8,SSW,198,8.6,5.3,89,0,17,62,13,55,100,77,15,59,12,54,1,1019,30.09,1016,30.01,30,18,6,4,10,6.2,0,4.5,2.8,8,6,0,0,0
EDFE,8/13/2017,0,0,0,20,68,14,57,1019.5,30.1,10,6,SSW,212,9.9,6.2,73,0,25,77,16,60,94,38,16,61,9,48,1,1021,30.15,1018,30.06,17,10,4,2,10,6.2,0,7,4.3,18,0,4,0,0
EDFE,8/14/2017,0,0,0,21,70,15,59,1019.21,30.1,10,6,ENE,65,10,6.2,71,0,28,82,14,57,94,51,17,63,13,55,0,1021,30.15,1017,30.04,20,13,6,4,10,6.2,0,10,6.2,20,0,4,0,0
EDFE,8/15/2017,0,1,0,22,71,17,62,1017.12,30.04,11,7,ENE,62,8.7,5.4,84,1,28,82,16,60,100,54,19,66,15,59,1,1019,30.09,1016,30.01,74,46,2,1,10,6.2,0,1,0.6,21,0,6,0,0
EDFE,8/16/2017,0,0,0,22,70,16,61,1020.27,30.13,8,5,SSE,160,10,6.2,75,1,26,78,17,62,100,47,18,64,13,55,1,1022,30.18,1019,30.09,18,12,4,2,10,6.2,0,10,6.2,20,0,5,0,0
EDFE,8/17/2017,0,0,0,22,70,16,61,1017.47,30.05,9,6,SSW,198,10,6.2,73,1,27,80,16,60,100,47,19,66,14,57,1,1019,30.09,1016,30.01,30,18,4,2,10,6.2,0,10,6.2,20,0,5,0,0
EDFE,8/18/2017,0,1,0,21,69,17,62,1013.93,29.95,10,7,SW,215,9.2,5.7,86,0,26,78,16,60,100,54,18,64,15,59,1,1016,30.01,1011,29.86,52,32,2,1,10,6.2,0,1,0.6,19,0,4,0,0
EDFE,8/19/2017,0,0,0,17,62,11,52,1018.46,30.08,13,8,SW,225,10,6.2,72,1,21,69,13,55,100,46,15,59,8,46,0,1021,30.15,1016,30.01,28,17,2,1,10,6.2,0,10,6.2,12,3,0,0,0
EDFE,8/20/2017,0,0,0,14,58,10,49,1022.88,30.21,9,6,SW,231,10,6.2,74,1,20,68,9,48,100,40,12,54,6,43,0,1024,30.24,1021,30.15,22,14,4,2,10,6.2,0,10,6.2,8,7,0,0,0
EDFE,8/21/2017,0,0,0,16,60,10,51,1023.2,30.22,5,3,SSE,167,10,6.2,70,0,22,71,10,50,94,43,13,55,9,48,0,1025,30.27,1022,30.18,13,8,2,1,10,6.2,0,10,6.2,10,4,0,0,0
EDFE,8/22/2017,0,0,0,18,64,11,51,1020.51,30.14,7,4,ENE,58,10,6.2,65,1,24,75,12,53,94,41,12,54,9,48,0,1023,30.21,1018,30.06,15,9,4,2,10,6.2,0,10,6.2,14,1,0,0,0
EDFE,8/23/2017,0,0,0,21,70,12,54,1016.61,30.02,10,6,NE,35,,,63,0,28,82,14,57,83,42,16,61,10,50,0,1018,30.06,1014,29.95,17,10,4,2,,,0,,,20,0,4,0,0
EDFE,8/24/2017,0,0,0,20,67,13,56,1016.17,30.01,8,5,WSW,240,10,6.2,68,0,24,75,15,59,94,41,17,63,10,50,0,1018,30.06,1014,29.95,22,14,2,1,10,6.2,0,10,6.2,17,0,2,0,0
EDFE,8/25/2017,0,1,0,20,68,15,59,1017.25,30.04,7,4,ENE,59,10,6.2,73,0,27,80,14,57,94,50,19,66,13,55,1,1019,30.09,1015,29.98,13,8,2,1,10,6.2,0,10,6.2,18,0,4,0,0
EDFE,8/26/2017,0,0,0,22,72,18,64,1015.31,29.99,9,5,WNW,286,9.9,6.1,82,0,27,80,18,64,94,54,20,68,17,63,0,1016,30.01,1014,29.95,15,9,4,2,10,6.2,0,6,3.7,22,0,7,0,0
EDFE,8/27/2017,0,0,0,20,68,16,61,1017.06,30.04,5,3,NNW,329,9.4,5.8,78,1,26,78,15,59,100,47,18,64,14,57,0,1018,30.06,1015,29.98,15,9,2,1,10,6.2,0,5,3.1,18,0,4,0,0
EDFE,8/28/2017,0,0,0,22,71,14,57,1018.37,30.07,11,7,NE,43,10,6.2,64,0,27,80,17,62,83,45,16,61,12,54,0,1019,30.09,1017,30.04,22,14,4,2,10,6.2,0,10,6.2,21,0,6,0,0
EDFE,8/29/2017,0,0,0,23,73,15,59,1015.06,29.98,7,4,NE,44,10,6.2,65,0,30,86,16,60,88,40,18,64,13,55,0,1018,30.06,1012,29.89,13,8,2,1,10,6.2,0,10,6.2,23,0,8,0,0
EDFE,8/30/2017,0,0,0,24,74,17,62,1009.9,29.83,10,6,SSW,192,10,6.2,68,0,29,84,18,64,88,51,19,66,15,59,1,1012,29.89,1008,29.77,24,15,2,1,10,6.2,0,10,6.2,24,0,9,0,0
EDFE,8/31/2017,0,0,0,18,64,14,58,1014.9,29.97,13,8,WSW,251,10,6.2,79,0,20,68,14,57,94,64,19,66,11,52,1,1021,30.15,1010,29.83,28,17,7,5,10,6.2,0,10,6.2,14,2,0,0,0
EDFE,9/1/2017,0,0,0,15,58,10,49,1019.71,30.11,7,4,NNE,26,10,6.2,72,1,21,69,9,48,100,38,12,54,6,43,1,1021,30.15,1018,30.06,17,10,2,1,10,6.2,0,10,6.2,8,6,0,0,0
EDFE,9/2/2017,0,1,0,16,60,10,51,1018.56,30.08,8,5,NNE,15,10,6.2,76,0,20,68,11,51,94,46,12,54,8,46,1,1019,30.09,1018,30.06,26,16,2,1,10,6.2,0,10,6.2,10,6,0,0,0
EDFE,9/3/2017,0,0,0,14,57,9,48,1016.98,30.03,4,2,South,189,9.8,6.1,77,1,20,68,8,46,100,46,11,52,7,45,0,1019,30.09,1015,29.98,11,7,0,0,10,6.2,0,8,5,7,8,0,0,0
EDFE,9/4/2017,0,0,0,16,60,10,50,1016.6,30.03,8,5,SSW,192,10,6.2,71,1,22,71,9,48,94,43,12,54,7,45,0,1019,30.09,1015,29.98,18,12,4,2,10,6.2,0,10,6.2,10,6,0,0,0
EDFE,9/5/2017,0,0,0,19,66,14,58,1018.4,30.08,7,5,SSW,203,10,6.2,75,0,24,75,14,57,100,53,17,63,12,54,1,1020,30.12,1017,30.04,15,9,2,1,10,6.2,0,10,6.2,16,0,1,0,0
EDFE,9/6/2017,0,0,0,18,64,12,54,1016.23,30.02,16,10,SW,235,10,6.2,67,0,21,69,15,59,88,46,16,61,7,45,1,1018,30.06,1015,29.98,33,21,7,5,10,6.2,0,10,6.2,14,0,0,0,0
EDFE,9/7/2017,0,0,0,16,60,9,49,1016.4,30.02,13,8,SW,228,10,6.2,66,0,20,68,12,53,88,46,11,52,7,45,0,1018,30.06,1014,29.95,22,14,9,6,10,6.2,0,10,6.2,10,4,0,0,0
EDFE,9/8/2017,0,0,0,16,62,10,51,1008.5,29.79,15,9,SSW,193,10,6.2,68,0,19,66,14,57,77,56,12,54,10,50,0,1014,29.95,1002,29.59,28,17,7,5,10,6.2,0,10,6.2,12,4,0,0,0
EDFE,9/9/2017,0,0,0,16,60,11,51,999.94,29.53,18,11,SSW,195,10,6.2,73,0,19,66,12,53,94,56,13,55,10,50,1,1002,29.59,997,29.44,32,20,4,2,10,6.2,0,10,6.2,10,4,0,0,0
EDFE,9/10/2017,0,0,0,14,58,9,49,1005.17,29.68,10,6,SSW,205,10,6.2,78,1,19,66,10,50,100,52,11,52,8,46,0,1007,29.74,1002,29.59,26,16,4,2,10,6.2,0,10,6.2,8,7,0,0,0
EDFE,9/11/2017,0,0,0,15,58,9,48,1001.48,29.57,16,10,SSW,193,9.8,6.1,72,0,19,66,11,51,94,43,12,54,6,43,1,1004,29.65,1000,29.53,32,20,11,7,10,6.2,0,4.5,2.8,8,6,0,0,0
EDFE,9/12/2017,0,1,0,14,58,9,48,1007.62,29.76,17,11,SW,217,10,6.2,72,0,18,64,11,51,94,56,12,54,7,45,1,1013,29.92,1004,29.65,33,21,11,7,10,6.2,0,9,5.6,8,8,0,0,0
EDFE,9/13/2017,0,0,0,16,60,11,51,1005.83,29.71,20,13,SSW,205,9.3,5.8,82,0,20,68,11,51,100,43,14,57,7,45,1,1012,29.89,1003,29.62,44,28,11,7,10,6.2,0,4,2.5,10,6,0,0,0
EDFE,9/14/2017,0,0,0,12,54,10,50,1005.9,29.71,19,12,SSW,213,9.5,5.9,89,0,15,59,10,50,100,59,12,54,7,45,1,1013,29.92,1002,29.59,35,22,13,8,10,6.2,0,5,3.1,4,10,0,0,0
EDFE,9/15/2017,0,1,0,12,53,9,48,1012.94,29.92,13,8,SSW,195,9.9,6.1,85,1,16,60,8,46,100,59,11,52,8,46,1,1014,29.95,1011,29.86,22,14,2,1,10,6.2,0,5,3.1,3,12,0,0,0
EDFE,9/16/2017,0,0,0,11,52,7,45,1012.08,29.89,5,3,SSW,198,6.6,4.1,88,1,17,62,5,41,100,52,9,48,5,41,1,1013,29.92,1011,29.86,24,15,0,0,10,6.2,0,0.2,0.1,2,14,0,0,0
EDFE,9/17/2017,0,0,0,11,51,8,46,1013.38,29.93,4,3,SSW,204,10,6.2,87,1,16,60,6,42,100,55,11,52,5,41,1,1015,29.98,1012,29.89,15,9,2,1,10,6.2,0,10,6.2,1,14,0,0,0
EDFE,9/18/2017,0,0,0,10,50,7,45,1015.35,29.99,7,4,SW,214,8.6,5.3,84,1,16,60,4,39,100,52,9,48,4,39,1,1017,30.04,1014,29.95,24,15,2,1,10,6.2,0,0.2,0.1,0,16,0,0,0
EDFE,9/19/2017,0,0,0,12,53,9,48,1017.36,30.05,7,5,SW,218,10,6.2,87,1,16,60,8,46,100,63,11,52,7,45,1,1020,30.12,1016,30.01,13,8,4,2,10,6.2,0,10,6.2,3,12,0,0,0
EDFE,9/20/2017,0,0,0,12,53,9,48,1021.21,30.16,7,4,SSW,201,8.5,5.3,88,1,17,62,7,44,100,63,11,52,6,43,1,1022,30.18,1020,30.12,13,8,0,0,10,6.2,0,4,2.5,3,12,0,0,0
EDFE,9/21/2017,0,0,0,13,55,9,48,1021.26,30.16,5,3,ENE,72,5.8,3.6,84,1,19,66,7,44,100,49,10,50,6,43,0,1023,30.21,1020,30.12,9,6,2,1,10,6.2,0,0.1,0.1,5,10,0,0,0
EDFE,9/22/2017,0,0,0,14,57,10,49,1020.46,30.13,5,3,ENE,64,10,6.2,81,1,19,66,9,48,100,56,13,55,8,46,0,1022,30.18,1020,30.12,11,7,2,1,10,6.2,0,10,6.2,7,8,0,0,0
EDFE,9/23/2017,0,0,0,14,57,10,50,1022.15,30.18,6,4,North,355,10,6.2,79,1,20,68,8,46,100,52,12,54,8,46,0,1023,30.21,1021,30.15,17,10,0,0,10,6.2,0,10,6.2,7,8,0,0,0
EDFE,9/24/2017,0,0,0,15,58,11,51,1021.65,30.17,11,7,NE,36,9,5.6,77,1,18,64,11,51,94,59,11,52,10,50,0,1022,30.18,1021,30.15,17,10,2,1,10,6.2,0,5,3.1,8,6,0,0,0
EDFE,9/25/2017,0,0,0,14,58,11,51,1020.46,30.13,8,5,NE,47,10,6.2,80,1,19,66,10,50,100,56,12,54,10,50,0,1022,30.18,1019,30.09,15,9,2,1,10,6.2,0,10,6.2,8,7,0,0,0
EDFE,9/26/2017,0,0,0,16,60,11,52,1021.23,30.16,8,5,NE,54,10,6.2,78,1,20,68,11,51,94,56,12,54,10,50,0,1023,30.21,1020,30.12,15,9,4,2,10,6.2,0,10,6.2,10,6,0,0,0
EDFE,9/27/2017,0,0,0,16,60,11,52,1022.81,30.2,8,5,NE,56,10,6.2,80,1,21,69,11,51,94,53,13,55,10,50,0,1024,30.24,1022,30.18,13,8,2,1,10,6.2,0,10,6.2,10,5,0,0,0
EDFE,9/28/2017,0,0,0,17,62,13,55,1023.5,30.23,6,4,ENE,68,9.5,5.9,81,0,21,69,13,55,94,60,15,59,11,52,0,1024,30.24,1023,30.21,13,8,2,1,10,6.2,0,7,4.3,12,3,0,0,0
EDFE,9/29/2017,0,0,0,19,66,14,58,1021.69,30.17,5,3,SE,140,9.8,6.1,81,1,23,73,15,59,100,53,15,59,13,55,1,1024,30.24,1019,30.09,13,8,0,0,10,6.2,0,8,5,16,0,1,0,0
EDFE,9/30/2017,0,1,0,17,62,14,56,1016.81,30.03,9,6,NNW,346,9.1,5.6,86,1,22,71,12,53,100,64,15,59,10,50,1,1020,30.12,1014,29.95,30,18,2,1,10,6.2,0,6,3.7,12,3,0,0,0
EDFE,10/1/2017,0,0,0,12,53,9,48,1021.53,30.17,6,4,SSW,212,9,5.6,87,1,17,62,7,44,100,52,11,52,6,43,0,1023,30.21,1020,30.12,13,8,0,0,10,6.2,0,0.4,0.2,3,12,0,0,0
EDFE,10/2/2017,0,0,0,12,54,12,53,1016.44,30.02,9,6,SSW,195,9.5,5.9,92,0,16,60,9,48,100,82,15,59,8,46,1,1020,30.12,1014,29.95,20,13,2,1,10,6.2,0,3.5,2.2,4,11,0,0,0
